Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado
66;66001;66001058;RISARALDA;PEREIRA;LA ESTRELLA
66;66001;66001059;RISARALDA;PEREIRA;NUEVO SOL
66;66001;66001060;RISARALDA;PEREIRA;PLAN DE VIVIENDA LA UNIÓN
66;66001;66001061;RISARALDA;PEREIRA;PLAN DE VIVIENDA YARUMAL
66;66001;66001062;RISARALDA;PEREIRA;PUEBLO NUEVO
66;66001;66001063;RISARALDA;PEREIRA;SAN CARLOS
66;66001;66001064;RISARALDA;PEREIRA;YARUMITO
66;66001;66001065;RISARALDA;PEREIRA;PÉNJAMO
66;66001;66001066;RISARALDA;PEREIRA;ALTO ERAZO
66;66001;66001067;RISARALDA;PEREIRA;CANCELES
66;66001;66001068;RISARALDA;PEREIRA;EL BOSQUE
66;66001;66001069;RISARALDA;PEREIRA;EL CONGOLO
66;66001;66001070;RISARALDA;PEREIRA;EL JARDÍN
66;66001;66001071;RISARALDA;PEREIRA;ESTACIÓN VILLEGAS
66;66001;66001072;RISARALDA;PEREIRA;GALICIA ALTA
66;66001;66001073;RISARALDA;PEREIRA;GILIPINAS
66;66001;66001074;RISARALDA;PEREIRA;HERIBERTO HERRERA
66;66001;66001075;RISARALDA;PEREIRA;LA CARBONERA
66;66001;66001076;RISARALDA;PEREIRA;LA CORALIA
66;66001;66001077;RISARALDA;PEREIRA;LA RENTA
66;66001;66001078;RISARALDA;PEREIRA;LA SUIZA
66;66001;66001079;RISARALDA;PEREIRA;LA YE
66;66001;66001080;RISARALDA;PEREIRA;LIBARE
66;66001;66001081;RISARALDA;PEREIRA;PÉREZ BAJO
66;66001;66001082;RISARALDA;PEREIRA;SAN MARINO
66;66001;66001083;RISARALDA;PEREIRA;TRIBUNAS CONSOTA
66;66001;66001084;RISARALDA;PEREIRA;EL JORDÁN
66;66001;66001085;RISARALDA;PEREIRA;SANTANDER
66;66001;66001088;RISARALDA;PEREIRA;LA SIRIA (RES PUERTAS)
66;66045;66045000;RISARALDA;APÍA;APÍA
66;66045;66045004;RISARALDA;APÍA;JORDANIA
66;66045;66045009;RISARALDA;APÍA;LA MARÍA
66;66075;66075000;RISARALDA;BALBOA;BALBOA
66;66075;66075004;RISARALDA;BALBOA;TAMBORES
66;66075;66075005;RISARALDA;BALBOA;SAN ANTONIO
66;66075;66075009;RISARALDA;BALBOA;TRES ESQUINAS
66;66088;66088000;RISARALDA;BELÉN DE UMBRÍA;BELÉN DE UMBRÍA
66;66088;66088002;RISARALDA;BELÉN DE UMBRÍA;COLUMBIA
66;66088;66088004;RISARALDA;BELÉN DE UMBRÍA;PUENTE UMBRÍA
66;66088;66088005;RISARALDA;BELÉN DE UMBRÍA;TAPARCAL
66;66088;66088010;RISARALDA;BELÉN DE UMBRÍA;EL AGUACATE
66;66088;66088011;RISARALDA;BELÉN DE UMBRÍA;EL CONGO
66;66170;66170000;RISARALDA;DOSQUEBRADAS;DOSQUEBRADAS
66;66170;66170006;RISARALDA;DOSQUEBRADAS;LA UNIÓN
66;66170;66170008;RISARALDA;DOSQUEBRADAS;AGUAZUL
66;66170;66170009;RISARALDA;DOSQUEBRADAS;BUENA VISTA
66;66170;66170010;RISARALDA;DOSQUEBRADAS;COMUNEROS
66;66170;66170011;RISARALDA;DOSQUEBRADAS;EL ESTANQUILLO
66;66170;66170012;RISARALDA;DOSQUEBRADAS;GAITÁN
66;66170;66170013;RISARALDA;DOSQUEBRADAS;LA DIVISA
66;66170;66170017;RISARALDA;DOSQUEBRADAS;LA PLAYITA
66;66170;66170020;RISARALDA;DOSQUEBRADAS;NARANJALES
66;66170;66170021;RISARALDA;DOSQUEBRADAS;SANTANA BAJA
66;66170;66170022;RISARALDA;DOSQUEBRADAS;VILLA CAROLA
66;66318;66318000;RISARALDA;GUÁTICA;GUÁTICA
66;66318;66318002;RISARALDA;GUÁTICA;SAN CLEMENTE
66;66318;66318003;RISARALDA;GUÁTICA;SANTA ANA
66;66318;66318006;RISARALDA;GUÁTICA;TRAVESÍAS
66;66383;66383000;RISARALDA;LA CELIA;LA CELIA
66;66383;66383001;RISARALDA;LA CELIA;PATIO BONITO
66;66400;66400000;RISARALDA;LA VIRGINIA;LA VIRGINIA
66;66400;66400001;RISARALDA;LA VIRGINIA;LA PALMA
66;66440;66440000;RISARALDA;MARSELLA;MARSELLA
66;66440;66440001;RISARALDA;MARSELLA;ALTO CAUCA
66;66440;66440002;RISARALDA;MARSELLA;BELTRÁN
66;66440;66440003;RISARALDA;MARSELLA;LA ARGENTINA
66;66440;66440008;RISARALDA;MARSELLA;PLAN DE VIVIENDA EL RAYO
66;66440;66440009;RISARALDA;MARSELLA;ESTACIÓN PEREIRA
66;66440;66440013;RISARALDA;MARSELLA;PLAN DE VIVIENDA TACURRUMBI
66;66456;66456000;RISARALDA;MISTRATÓ;MISTRATÓ
66;66456;66456002;RISARALDA;MISTRATÓ;PUERTO DE ORO
66;66456;66456003;RISARALDA;MISTRATÓ;SAN ANTONIO DEL CHAMI
66;66456;66456005;RISARALDA;MISTRATÓ;ALTO PUEBLO RICO
66;66456;66456008;RISARALDA;MISTRATÓ;MAMPAY
66;66456;66456010;RISARALDA;MISTRATÓ;PINAR DEL RÍO
66;66456;66456011;RISARALDA;MISTRATÓ;QUEBRADA ARRIBA
66;66456;66456012;RISARALDA;MISTRATÓ;RÍO MISTRATO
66;66572;66572000;RISARALDA;PUEBLO RICO;PUEBLO RICO
66;66572;66572001;RISARALDA;PUEBLO RICO;SANTA CECILIA
66;66572;66572002;RISARALDA;PUEBLO RICO;VILLA CLARET
66;66594;66594000;RISARALDA;QUINCHÍA;QUINCHÍA
66;66594;66594001;RISARALDA;QUINCHÍA;BATERO
66;66594;66594002;RISARALDA;QUINCHÍA;IRRA
66;66594;66594005;RISARALDA;QUINCHÍA;MURRAPAL
66;66594;66594006;RISARALDA;QUINCHÍA;NARANJAL
66;66594;66594007;RISARALDA;QUINCHÍA;SANTA ELENA
66;66594;66594012;RISARALDA;QUINCHÍA;MORETA
66;66594;66594014;RISARALDA;QUINCHÍA;SAN JOSÉ
66;66594;66594019;RISARALDA;QUINCHÍA;VILLA RICA
66;66682;66682000;RISARALDA;SANTA ROSA DE CABAL;SANTA ROSA DE CABAL
66;66682;66682001;RISARALDA;SANTA ROSA DE CABAL;EL RODEO
66;66682;66682002;RISARALDA;SANTA ROSA DE CABAL;CORREGIMIENTO DEL SUR
66;66682;66682003;RISARALDA;SANTA ROSA DE CABAL;EL ESPAÑOL
66;66682;66682004;RISARALDA;SANTA ROSA DE CABAL;EL MANZANILLO
66;66682;66682005;RISARALDA;SANTA ROSA DE CABAL;EL GUAMAL
66;66682;66682008;RISARALDA;SANTA ROSA DE CABAL;LA CAPILLA
66;66682;66682009;RISARALDA;SANTA ROSA DE CABAL;LA ESTRELLA
66;66682;66682012;RISARALDA;SANTA ROSA DE CABAL;SANTA BÁRBARA
66;66682;66682014;RISARALDA;SANTA ROSA DE CABAL;TARAPACÁ
66;66682;66682015;RISARALDA;SANTA ROSA DE CABAL;FERMÍN LÓPEZ
66;66682;66682016;RISARALDA;SANTA ROSA DE CABAL;GUAIMARAL
66;66682;66682017;RISARALDA;SANTA ROSA DE CABAL;EL LEMBO
66;66682;66682018;RISARALDA;SANTA ROSA DE CABAL;LOS NEVADOS
66;66682;66682019;RISARALDA;SANTA ROSA DE CABAL;BAJO SAMARIA
66;66682;66682020;RISARALDA;SANTA ROSA DE CABAL;LA FLORIDA
66;66682;66682021;RISARALDA;SANTA ROSA DE CABAL;CEDRALITO
66;66682;66682022;RISARALDA;SANTA ROSA DE CABAL;EL JAZMÍN
66;66682;66682023;RISARALDA;SANTA ROSA DE CABAL;SAN JUAN
66;66687;66687000;RISARALDA;SANTUARIO;SANTUARIO
66;66687;66687002;RISARALDA;SANTUARIO;LA MARINA
66;66687;66687003;RISARALDA;SANTUARIO;PERALONSO
66;66687;66687014;RISARALDA;SANTUARIO;PLAYA RICA
66;66687;66687015;RISARALDA;SANTUARIO;EL ROSAL
68;68001;68001000;SANTANDER;BUCARAMANGA;BUCARAMANGA
68;68013;68013000;SANTANDER;AGUADA;AGUADA
68;68020;68020000;SANTANDER;ALBANIA;ALBANIA
68;68020;68020001;SANTANDER;ALBANIA;CARRETERO
68;68020;68020002;SANTANDER;ALBANIA;EL HATILLO
68;68020;68020003;SANTANDER;ALBANIA;LA MESA
68;68051;68051000;SANTANDER;ARATOCA;ARATOCA
68;68051;68051001;SANTANDER;ARATOCA;CHIFLAS
68;68051;68051012;SANTANDER;ARATOCA;EL HOYO
68;68077;68077000;SANTANDER;BARBOSA;BARBOSA
68;68077;68077001;SANTANDER;BARBOSA;CITE
68;68077;68077003;SANTANDER;BARBOSA;BUENAVISTA
68;68077;68077005;SANTANDER;BARBOSA;CRISTALES
68;68077;68077006;SANTANDER;BARBOSA;FRANCISCO DE PAULA
68;68079;68079000;SANTANDER;BARICHARA;BARICHARA
68;68079;68079001;SANTANDER;BARICHARA;GUANE
68;68081;68081000;SANTANDER;BARRANCABERMEJA;BARRANCABERMEJA
68;68081;68081001;SANTANDER;BARRANCABERMEJA;EL CENTRO
68;68081;68081002;SANTANDER;BARRANCABERMEJA;EL LLANITO
68;68081;68081004;SANTANDER;BARRANCABERMEJA;MESETA SAN RAFAEL
68;68081;68081006;SANTANDER;BARRANCABERMEJA;SAN RAFAEL DE CHUCURÍ
68;68081;68081009;SANTANDER;BARRANCABERMEJA;LOS LAURELES
68;68081;68081010;SANTANDER;BARRANCABERMEJA;LA FORTUNA
68;68092;68092000;SANTANDER;BETULIA;BETULIA
68;68092;68092008;SANTANDER;BETULIA;TIENDA NUEVA
68;68092;68092010;SANTANDER;BETULIA;LA PLAYA
68;68092;68092012;SANTANDER;BETULIA;EL PEAJE
68;68101;68101000;SANTANDER;BOLÍVAR;BOLÍVAR
68;68101;68101002;SANTANDER;BOLÍVAR;BERBEO
68;68101;68101007;SANTANDER;BOLÍVAR;FLÓREZ
68;68101;68101010;SANTANDER;BOLÍVAR;SANTA ROSA
68;68101;68101012;SANTANDER;BOLÍVAR;TRAPAL
68;68101;68101014;SANTANDER;BOLÍVAR;LA HERMOSURA
68;68101;68101015;SANTANDER;BOLÍVAR;LA MELONA
68;68101;68101016;SANTANDER;BOLÍVAR;GALLEGOS
68;68101;68101019;SANTANDER;BOLÍVAR;SAN ROQUE
68;68101;68101023;SANTANDER;BOLÍVAR;ERMITAÑO
68;68101;68101024;SANTANDER;BOLÍVAR;EXPLANACIÓN-CRUCE NUTRIAS
68;68101;68101025;SANTANDER;BOLÍVAR;SAN MARCOS
68;68101;68101026;SANTANDER;BOLÍVAR;PUERTO GUEVARA
68;68121;68121000;SANTANDER;CABRERA;CABRERA
68;68132;68132000;SANTANDER;CALIFORNIA;CALIFORNIA
68;68132;68132002;SANTANDER;CALIFORNIA;LA BAJA
68;68147;68147000;SANTANDER;CAPITANEJO;CAPITANEJO
68;68152;68152000;SANTANDER;CARCASÍ;CARCASÍ
68;68152;68152001;SANTANDER;CARCASÍ;EL TOBAL
68;68160;68160000;SANTANDER;CEPITÁ;CEPITÁ
68;68162;68162000;SANTANDER;CERRITO;CERRITO
68;68162;68162007;SANTANDER;CERRITO;SERVITÁ
68;68167;68167000;SANTANDER;CHARALÁ;CHARALÁ
68;68167;68167003;SANTANDER;CHARALÁ;RIACHUELO
68;68167;68167005;SANTANDER;CHARALÁ;VIROLÍN
68;68169;68169000;SANTANDER;CHARTA;CHARTA
68;68176;68176000;SANTANDER;CHIMA;CHIMA
68;68179;68179000;SANTANDER;CHIPATÁ;CHIPATÁ
68;68179;68179010;SANTANDER;CHIPATÁ;PUENTE GRANDE
68;68190;68190000;SANTANDER;CIMITARRA;CIMITARRA
68;68190;68190002;SANTANDER;CIMITARRA;PUERTO ARAUJO
68;68190;68190003;SANTANDER;CIMITARRA;PUERTO OLAYA
68;68190;68190004;SANTANDER;CIMITARRA;ZAMBITO
68;68190;68190005;SANTANDER;CIMITARRA;DOS HERMANOS
68;68190;68190006;SANTANDER;CIMITARRA;SANTA ROSA
68;68190;68190009;SANTANDER;CIMITARRA;LA VERDE
68;68190;68190010;SANTANDER;CIMITARRA;GUAYABITO BAJO
68;68190;68190012;SANTANDER;CIMITARRA;CAMPO SECO
68;68190;68190014;SANTANDER;CIMITARRA;SAN FERNANDO
68;68190;68190018;SANTANDER;CIMITARRA;EL ATERRADO
68;68190;68190019;SANTANDER;CIMITARRA;LA CARRILERA-KM 28
68;68190;68190021;SANTANDER;CIMITARRA;PALMAS DEL GUAYABITO
68;68190;68190022;SANTANDER;CIMITARRA;PRIMAVERA
68;68190;68190023;SANTANDER;CIMITARRA;SAN JUAN DE LA CARRETERA
68;68190;68190024;SANTANDER;CIMITARRA;SAN PEDRO DE LA PAZ
68;68190;68190025;SANTANDER;CIMITARRA;CAMPO PADILLA
68;68190;68190028;SANTANDER;CIMITARRA;CASCAJERO
68;68190;68190030;SANTANDER;CIMITARRA;LA TRAVIATA
68;68190;68190032;SANTANDER;CIMITARRA;LA YE DE LA TORRE
68;68207;68207000;SANTANDER;CONCEPCIÓN;CONCEPCIÓN
68;68209;68209000;SANTANDER;CONFINES;CONFINES
68;68211;68211000;SANTANDER;CONTRATACIÓN;CONTRATACIÓN
68;68211;68211001;SANTANDER;CONTRATACIÓN;SAN PABLO
68;68217;68217000;SANTANDER;COROMORO;COROMORO
68;68217;68217001;SANTANDER;COROMORO;CINCELADA
68;68229;68229000;SANTANDER;CURITÍ;CURITÍ
68;68235;68235000;SANTANDER;EL CARMEN DE CHUCURÍ;EL CARMEN DE CHUCURÍ
68;68235;68235001;SANTANDER;EL CARMEN DE CHUCURÍ;ANGOSTURAS DE LOS ANDES
68;68235;68235004;SANTANDER;EL CARMEN DE CHUCURÍ;EL CENTENARIO
68;68235;68235009;SANTANDER;EL CARMEN DE CHUCURÍ;SANTO DOMINGO DEL RAMO
68;68235;68235017;SANTANDER;EL CARMEN DE CHUCURÍ;LA EXPLANACIÓN
68;68235;68235022;SANTANDER;EL CARMEN DE CHUCURÍ;EL 27
68;68245;68245000;SANTANDER;EL GUACAMAYO;EL GUACAMAYO
68;68245;68245003;SANTANDER;EL GUACAMAYO;SANTA RITA
68;68250;68250000;SANTANDER;EL PEÑÓN;EL PEÑÓN
68;68250;68250002;SANTANDER;EL PEÑÓN;CRUCES
68;68250;68250003;SANTANDER;EL PEÑÓN;OTOVAL - RÍO BLANCO
68;68250;68250006;SANTANDER;EL PEÑÓN;EL GODO
68;68250;68250007;SANTANDER;EL PEÑÓN;GIRÓN
68;68250;68250009;SANTANDER;EL PEÑÓN;SAN FRANCISCO
68;68255;68255000;SANTANDER;EL PLAYÓN;EL PLAYÓN
68;68255;68255001;SANTANDER;EL PLAYÓN;BARRIO NUEVO
68;68255;68255002;SANTANDER;EL PLAYÓN;BETANIA
68;68255;68255007;SANTANDER;EL PLAYÓN;ESTACIÓN LAGUNA
68;68255;68255014;SANTANDER;EL PLAYÓN;SAN PEDRO DE TIGRA
68;68264;68264000;SANTANDER;ENCINO;ENCINO
68;68266;68266000;SANTANDER;ENCISO;ENCISO
68;68266;68266002;SANTANDER;ENCISO;PEÑA COLORADA
68;68271;68271000;SANTANDER;FLORIÁN;FLORIÁN
68;68271;68271001;SANTANDER;FLORIÁN;LA VENTA
68;68271;68271003;SANTANDER;FLORIÁN;SAN ANTONIO DE LEONES
68;68276;68276000;SANTANDER;FLORIDABLANCA;FLORIDABLANCA
68;68276;68276012;SANTANDER;FLORIDABLANCA;MONTEARROYO CONDOMINIO
68;68276;68276013;SANTANDER;FLORIDABLANCA;RUITOQUE COUNTRY CLUB CONDOMINIO
68;68276;68276014;SANTANDER;FLORIDABLANCA;VALLE DE RUITOQUE
68;68276;68276015;SANTANDER;FLORIDABLANCA;VILLA EDILIA CONDOMINIO
68;68276;68276016;SANTANDER;FLORIDABLANCA;VILLA GUADALQUIVIR CONDOMINIO
68;68296;68296000;SANTANDER;GALÁN;GALÁN
68;68298;68298000;SANTANDER;GÁMBITA;GÁMBITA
68;68298;68298002;SANTANDER;GÁMBITA;LA PALMA
68;68307;68307000;SANTANDER;GIRÓN;GIRÓN
68;68307;68307002;SANTANDER;GIRÓN;BOCAS
68;68307;68307003;SANTANDER;GIRÓN;MARTA
68;68307;68307007;SANTANDER;GIRÓN;ACAPULCO
68;68307;68307018;SANTANDER;GIRÓN;CHOCOITA
68;68318;68318000;SANTANDER;GUACA;GUACA
68;68318;68318001;SANTANDER;GUACA;BARAYA
68;68320;68320000;SANTANDER;GUADALUPE;GUADALUPE
68;68320;68320005;SANTANDER;GUADALUPE;EL TIRANO
68;68322;68322000;SANTANDER;GUAPOTÁ;GUAPOTÁ
68;68324;68324000;SANTANDER;GUAVATÁ;GUAVATÁ
68;68327;68327000;SANTANDER;GÜEPSA;GÜEPSA
68;68344;68344000;SANTANDER;HATO;HATO
68;68368;68368000;SANTANDER;JESÚS MARÍA;JESÚS MARÍA
68;68370;68370000;SANTANDER;JORDÁN;JORDÁN SUBE
68;68377;68377000;SANTANDER;LA BELLEZA;LA BELLEZA
68;68377;68377001;SANTANDER;LA BELLEZA;LA QUITAY
68;68377;68377003;SANTANDER;LA BELLEZA;EL RUBÍ
68;68377;68377005;SANTANDER;LA BELLEZA;LOS VALLES
68;68385;68385000;SANTANDER;LANDÁZURI;LANDÁZURI
68;68385;68385001;SANTANDER;LANDÁZURI;BAJO JORDÁN
68;68385;68385005;SANTANDER;LANDÁZURI;PLAN DE ARMAS
68;68385;68385006;SANTANDER;LANDÁZURI;SAN IGNACIO DEL OPÓN
68;68385;68385007;SANTANDER;LANDÁZURI;MIRALINDO
68;68385;68385008;SANTANDER;LANDÁZURI;KILÓMETRO 15
68;68385;68385009;SANTANDER;LANDÁZURI;LA INDIA
68;68385;68385014;SANTANDER;LANDÁZURI;RÍO BLANCO
68;68397;68397000;SANTANDER;LA PAZ;LA PAZ
68;68397;68397001;SANTANDER;LA PAZ;EL HATO
68;68397;68397002;SANTANDER;LA PAZ;LA LOMA
68;68397;68397005;SANTANDER;LA PAZ;TROCHAL
68;68406;68406000;SANTANDER;LEBRIJA;LEBRIJA
68;68406;68406003;SANTANDER;LEBRIJA;EL CONCHAL
68;68406;68406009;SANTANDER;LEBRIJA;PORTUGAL
68;68406;68406013;SANTANDER;LEBRIJA;URIBE URIBE
68;68406;68406014;SANTANDER;LEBRIJA;VANEGAS
68;68418;68418000;SANTANDER;LOS SANTOS;LOS SANTOS
68;68418;68418006;SANTANDER;LOS SANTOS;MAJADAL ALTO
68;68425;68425000;SANTANDER;MACARAVITA;MACARAVITA
68;68425;68425001;SANTANDER;MACARAVITA;BUENAVISTA
68;68425;68425002;SANTANDER;MACARAVITA;BURAGA
68;68425;68425003;SANTANDER;MACARAVITA;LA BRICHA
68;68425;68425004;SANTANDER;MACARAVITA;LA HUERTA
68;68425;68425005;SANTANDER;MACARAVITA;ILARCUTA - TIENDA NUEVA
68;68425;68425006;SANTANDER;MACARAVITA;RASGÓN
68;68432;68432000;SANTANDER;MÁLAGA;MÁLAGA
68;68432;68432009;SANTANDER;MÁLAGA;ASODEMA
68;68444;68444000;SANTANDER;MATANZA;MATANZA
68;68444;68444006;SANTANDER;MATANZA;SANTA CRUZ DE LA COLINA
68;68464;68464000;SANTANDER;MOGOTES;MOGOTES
68;68464;68464002;SANTANDER;MOGOTES;PITIGUAO
68;68464;68464016;SANTANDER;MOGOTES;LOS CAUCHOS
68;68468;68468000;SANTANDER;MOLAGAVITA;MOLAGAVITA
68;68468;68468002;SANTANDER;MOLAGAVITA;EL JUNCO
68;68498;68498000;SANTANDER;OCAMONTE;OCAMONTE
68;68500;68500000;SANTANDER;OIBA;OIBA
68;68500;68500001;SANTANDER;OIBA;SAN PEDRO
68;68500;68500003;SANTANDER;OIBA;MONJAS
68;68500;68500004;SANTANDER;OIBA;PIE DE ALTO
68;68500;68500005;SANTANDER;OIBA;LOMA DE HOYOS
68;68500;68500006;SANTANDER;OIBA;PUENTE LLANO
68;68502;68502000;SANTANDER;ONZAGA;ONZAGA
68;68502;68502001;SANTANDER;ONZAGA;PADUA
68;68502;68502002;SANTANDER;ONZAGA;SUSA
68;68502;68502004;SANTANDER;ONZAGA;EL CARMEN
68;68522;68522000;SANTANDER;PALMAR;PALMAR
68;68524;68524000;SANTANDER;PALMAS DEL SOCORRO;PALMAS DEL SOCORRO
68;68533;68533000;SANTANDER;PÁRAMO;PÁRAMO
68;68547;68547000;SANTANDER;PIEDECUESTA;PIEDECUESTA
68;68547;68547003;SANTANDER;PIEDECUESTA;SEVILLA
68;68547;68547006;SANTANDER;PIEDECUESTA;TABLANCA
68;68547;68547007;SANTANDER;PIEDECUESTA;UMPALÁ
68;68547;68547008;SANTANDER;PIEDECUESTA;PESCADERO
68;68547;68547016;SANTANDER;PIEDECUESTA;CONDOMINIO RUITOQUE COUNTRY CLUB
68;68547;68547018;SANTANDER;PIEDECUESTA;BUENOS AIRES MESA RUITOQUE
68;68549;68549000;SANTANDER;PINCHOTE;PINCHOTE
68;68549;68549003;SANTANDER;PINCHOTE;PORTAL DEL CONDE
68;68572;68572000;SANTANDER;PUENTE NACIONAL;PUENTE NACIONAL
68;68572;68572002;SANTANDER;PUENTE NACIONAL;CAPILLA
68;68572;68572003;SANTANDER;PUENTE NACIONAL;PROVIDENCIA
68;68572;68572004;SANTANDER;PUENTE NACIONAL;QUEBRADA NEGRA
68;68572;68572012;SANTANDER;PUENTE NACIONAL;PEÑA BLANCA
68;68573;68573000;SANTANDER;PUERTO PARRA;PUERTO PARRA
68;68573;68573001;SANTANDER;PUERTO PARRA;CAMPO CAPOTE
68;68573;68573002;SANTANDER;PUERTO PARRA;LAS MONTOYAS
68;68573;68573003;SANTANDER;PUERTO PARRA;BOCAS DE CARARE O CARARE VIEJO
68;68573;68573005;SANTANDER;PUERTO PARRA;EL CRUCE
68;68575;68575000;SANTANDER;PUERTO WILCHES;PUERTO WILCHES
68;68575;68575001;SANTANDER;PUERTO WILCHES;BADILLO
68;68575;68575003;SANTANDER;PUERTO WILCHES;BOCAS ROSARIO
68;68575;68575004;SANTANDER;PUERTO WILCHES;CARPINTERO
68;68575;68575005;SANTANDER;PUERTO WILCHES;CHINGALE
68;68575;68575006;SANTANDER;PUERTO WILCHES;EL GUAYABO
68;68575;68575007;SANTANDER;PUERTO WILCHES;EL PEDRAL
68;68575;68575011;SANTANDER;PUERTO WILCHES;COMUNEROS
68;68575;68575013;SANTANDER;PUERTO WILCHES;PATURIA
68;68575;68575014;SANTANDER;PUERTO WILCHES;PRADILLA
68;68575;68575015;SANTANDER;PUERTO WILCHES;PUENTE SOGAMOSO
68;68575;68575018;SANTANDER;PUERTO WILCHES;VIJAGUAL
68;68575;68575019;SANTANDER;PUERTO WILCHES;PUERTO CAYUMBA
68;68575;68575022;SANTANDER;PUERTO WILCHES;SITIO NUEVO
68;68575;68575023;SANTANDER;PUERTO WILCHES;KILÓMETRO OCHO
68;68575;68575024;SANTANDER;PUERTO WILCHES;SAN CLAVER
68;68575;68575025;SANTANDER;PUERTO WILCHES;GARCÍA CADENA
68;68575;68575026;SANTANDER;PUERTO WILCHES;CAMPO ALEGRE
68;68575;68575027;SANTANDER;PUERTO WILCHES;CAMPO DURO
68;68575;68575028;SANTANDER;PUERTO WILCHES;CURUMITA
68;68575;68575029;SANTANDER;PUERTO WILCHES;SANTA TERESA
68;68575;68575030;SANTANDER;PUERTO WILCHES;TALADRO II
68;68615;68615000;SANTANDER;RIONEGRO;RIONEGRO
68;68615;68615002;SANTANDER;RIONEGRO;CUESTA RICA
68;68615;68615004;SANTANDER;RIONEGRO;LA SALINA
68;68615;68615008;SANTANDER;RIONEGRO;POPAS
68;68615;68615009;SANTANDER;RIONEGRO;LA CEIBA
68;68615;68615011;SANTANDER;RIONEGRO;LLANO DE PALMAS
68;68615;68615012;SANTANDER;RIONEGRO;MISIJUAY
68;68615;68615013;SANTANDER;RIONEGRO;PAPAYAL
68;68615;68615017;SANTANDER;RIONEGRO;VEINTE DE JULIO
68;68615;68615024;SANTANDER;RIONEGRO;LA MUSANDA
68;68615;68615026;SANTANDER;RIONEGRO;LA PLATANALA
68;68615;68615027;SANTANDER;RIONEGRO;LOS CHORROS (SAN JOSÉ)
68;68615;68615031;SANTANDER;RIONEGRO;SAN RAFAEL
68;68615;68615033;SANTANDER;RIONEGRO;SAN JOSÉ DE AREVALO
68;68615;68615036;SANTANDER;RIONEGRO;EL BAMBÚ
68;68655;68655000;SANTANDER;SABANA DE TORRES;SABANA DE TORRES
68;68655;68655001;SANTANDER;SABANA DE TORRES;LA GÓMEZ
68;68655;68655002;SANTANDER;SABANA DE TORRES;SABANETA
68;68655;68655004;SANTANDER;SABANA DE TORRES;PROVINCIA
68;68655;68655006;SANTANDER;SABANA DE TORRES;VERACRUZ KILÓMETRO 80
68;68655;68655008;SANTANDER;SABANA DE TORRES;PAYOA CINCO
68;68655;68655009;SANTANDER;SABANA DE TORRES;PUERTO SANTOS
68;68655;68655012;SANTANDER;SABANA DE TORRES;VILLA EVA
68;68669;68669000;SANTANDER;SAN ANDRÉS;SAN ANDRÉS
68;68669;68669005;SANTANDER;SAN ANDRÉS;LAGUNA DE ORTICES
68;68669;68669007;SANTANDER;SAN ANDRÉS;PANGOTE
68;68673;68673000;SANTANDER;SAN BENITO;SAN BENITO
68;68673;68673003;SANTANDER;SAN BENITO;SAN BENITO NUEVO
68;68673;68673004;SANTANDER;SAN BENITO;LA CARRERA
68;68673;68673005;SANTANDER;SAN BENITO;LAS CASITAS
68;68679;68679000;SANTANDER;SAN GIL;SAN GIL
68;68682;68682000;SANTANDER;SAN JOAQUÍN;SAN JOAQUÍN
68;68682;68682001;SANTANDER;SAN JOAQUÍN;RICAURTE
68;68684;68684000;SANTANDER;SAN JOSÉ DE MIRANDA;SAN JOSÉ DE MIRANDA
68;68684;68684009;SANTANDER;SAN JOSÉ DE MIRANDA;VILLA JARDÍN
68;68686;68686000;SANTANDER;SAN MIGUEL;SAN MIGUEL
68;68689;68689000;SANTANDER;SAN VICENTE DE CHUCURÍ;SAN VICENTE DE CHUCURÍ
68;68689;68689001;SANTANDER;SAN VICENTE DE CHUCURÍ;ALBANIA
68;68689;68689012;SANTANDER;SAN VICENTE DE CHUCURÍ;YARIMA
68;68689;68689028;SANTANDER;SAN VICENTE DE CHUCURÍ;LAS ACACIAS
68;68705;68705000;SANTANDER;SANTA BÁRBARA;SANTA BÁRBARA
68;68720;68720000;SANTANDER;SANTA HELENA DEL OPÓN;SANTA HELENA DEL OPÓN
68;68720;68720001;SANTANDER;SANTA HELENA DEL OPÓN;LA ARAGUA
68;68720;68720002;SANTANDER;SANTA HELENA DEL OPÓN;CACHIPAY
68;68720;68720004;SANTANDER;SANTA HELENA DEL OPÓN;PLAN DE ALVAREZ
68;68720;68720005;SANTANDER;SANTA HELENA DEL OPÓN;SAN JUAN BOSCO DE LA VERDE
68;68745;68745000;SANTANDER;SIMACOTA;SIMACOTA
68;68745;68745006;SANTANDER;SIMACOTA;LA LLANITA
68;68745;68745009;SANTANDER;SIMACOTA;LA ROCHELA
68;68745;68745011;SANTANDER;SIMACOTA;EL GUAMO
68;68745;68745012;SANTANDER;SIMACOTA;PUERTO NUEVO
68;68755;68755000;SANTANDER;SOCORRO;SOCORRO
68;68770;68770000;SANTANDER;SUAITA;SUAITA
68;68770;68770001;SANTANDER;SUAITA;OLIVAL
68;68770;68770002;SANTANDER;SUAITA;SAN JOSÉ DE SUAITA
68;68770;68770003;SANTANDER;SUAITA;VADO REAL
68;68770;68770008;SANTANDER;SUAITA;TOLOTÁ
